Date,Open,High,Low,Close,Adj Close,Volume
08/12/1987,0.299107,0.311384,0.296875,0.308036,0.242649,254240000
09/12/1987,0.308036,0.323661,0.302455,0.3125,0.246165,179200000
10/12/1987,0.301339,0.321429,0.296875,0.310268,0.244407,276640000
11/12/1987,0.310268,0.310268,0.299107,0.303571,0.239132,122080000
14/12/1987,0.308036,0.334821,0.305804,0.332589,0.26199,341600000
15/12/1987,0.337054,0.341518,0.330357,0.334821,0.263748,299040000
16/12/1987,0.337054,0.354911,0.332589,0.350446,0.276056,330400000
17/12/1987,0.361607,0.363839,0.350446,0.350446,0.276056,325920000
18/12/1987,0.352679,0.368304,0.350446,0.361607,0.284848,302400000
21/12/1987,0.361607,0.372768,0.359375,0.372768,0.29364,188160000
22/12/1987,0.372768,0.372768,0.361607,0.370536,0.291882,128800000
23/12/1987,0.372768,0.381696,0.368304,0.377232,0.297157,171360000
24/12/1987,0.375,0.383929,0.372768,0.38058,0.299794,69944000
28/12/1987,0.377232,0.379464,0.352679,0.359375,0.28309,229600000
29/12/1987,0.361607,0.377232,0.359375,0.376116,0.296277,118720000
30/12/1987,0.379464,0.390625,0.379464,0.387277,0.305069,155680000
31/12/1987,0.379464,0.383929,0.373884,0.375,0.295398,117600000
04/01/1988,0.381696,0.399554,0.377232,0.399554,0.31474,330400000
05/01/1988,0.410714,0.412946,0.395089,0.398438,0.313861,309120000
06/01/1988,0.401786,0.401786,0.390625,0.390625,0.307707,268800000
07/01/1988,0.388393,0.399554,0.379464,0.397321,0.312981,212800000
08/01/1988,0.397321,0.404018,0.352679,0.357143,0.281332,486080000
11/01/1988,0.357143,0.381696,0.354911,0.379464,0.298915,404320000
12/01/1988,0.383929,0.388393,0.354911,0.375,0.295398,400960000
13/01/1988,0.375,0.386161,0.367188,0.377232,0.297157,211680000
14/01/1988,0.381696,0.382813,0.375,0.377232,0.297157,132160000
15/01/1988,0.388393,0.401786,0.379464,0.382813,0.301553,343840000
18/01/1988,0.383929,0.383929,0.375,0.381696,0.300673,125440000
19/01/1988,0.377232,0.386161,0.36942,0.381696,0.300673,274400000
20/01/1988,0.383929,0.383929,0.341518,0.354911,0.279574,680960000
21/01/1988,0.361607,0.363839,0.351563,0.358259,0.282211,493920000
22/01/1988,0.361607,0.363839,0.341518,0.350446,0.276056,445760000
25/01/1988,0.352679,0.370536,0.352679,0.364955,0.287486,200480000
26/01/1988,0.363839,0.366071,0.350446,0.354911,0.279574,143360000
27/01/1988,0.359375,0.361607,0.345982,0.354911,0.279574,258720000
28/01/1988,0.357143,0.370536,0.354911,0.368304,0.290124,232960000
29/01/1988,0.370536,0.372768,0.359375,0.370536,0.291882,265440000
01/02/1988,0.372768,0.379464,0.36942,0.372768,0.29364,199360000
02/02/1988,0.370536,0.373884,0.361607,0.368304,0.290124,191520000
03/02/1988,0.366071,0.368304,0.350446,0.352679,0.277815,226240000
04/02/1988,0.352679,0.358259,0.348214,0.354911,0.279574,199360000
05/02/1988,0.357143,0.360491,0.34375,0.344866,0.271661,132160000
08/02/1988,0.34375,0.350446,0.337054,0.345982,0.27254,203840000
09/02/1988,0.348214,0.356027,0.345982,0.354911,0.279574,116480000
10/02/1988,0.354911,0.370536,0.354911,0.366071,0.288365,228480000
11/02/1988,0.366071,0.368304,0.359375,0.362723,0.285728,147840000
12/02/1988,0.362723,0.370536,0.361607,0.366071,0.288933,137760000
16/02/1988,0.366071,0.368304,0.357143,0.368304,0.290696,154560000
17/02/1988,0.368304,0.379464,0.368304,0.373884,0.2951,256480000
18/02/1988,0.371652,0.381696,0.370536,0.372768,0.294219,143360000
19/02/1988,0.372768,0.375,0.370536,0.372768,0.294219,90764800
22/02/1988,0.370536,0.389509,0.370536,0.386161,0.30479,200480000
23/02/1988,0.386161,0.390625,0.377232,0.381696,0.301266,220640000
24/02/1988,0.381696,0.383929,0.375,0.377232,0.297743,145600000
25/02/1988,0.375,0.383929,0.372768,0.372768,0.294219,179200000
26/02/1988,0.375,0.377232,0.368304,0.372768,0.294219,82342400
29/02/1988,0.372768,0.386161,0.370536,0.383929,0.303028,112000000
01/03/1988,0.386161,0.388393,0.379464,0.386161,0.30479,171360000
02/03/1988,0.390625,0.401786,0.388393,0.399554,0.315361,292320000
03/03/1988,0.397321,0.419643,0.397321,0.415179,0.327693,473760000
04/03/1988,0.410714,0.419643,0.40625,0.418527,0.330336,209440000
07/03/1988,0.417411,0.426339,0.415179,0.418527,0.330336,207200000
08/03/1988,0.417411,0.419643,0.410714,0.412946,0.325931,144480000
09/03/1988,0.412946,0.421875,0.412946,0.417411,0.329455,134400000
10/03/1988,0.419643,0.421875,0.404018,0.404018,0.318884,176960000
11/03/1988,0.40625,0.408482,0.397321,0.408482,0.322408,157920000
14/03/1988,0.408482,0.415179,0.40625,0.412946,0.325931,98123200
15/03/1988,0.410714,0.412946,0.399554,0.401786,0.317123,181440000
16/03/1988,0.40067,0.414063,0.397321,0.41183,0.32505,118720000
17/03/1988,0.412946,0.415179,0.399554,0.401786,0.317123,260960000
18/03/1988,0.401786,0.40625,0.395089,0.399554,0.315361,272160000
21/03/1988,0.396205,0.398438,0.383929,0.391741,0.309194,227360000
22/03/1988,0.392857,0.397321,0.386161,0.392857,0.310075,119179200
23/03/1988,0.392857,0.392857,0.373884,0.379464,0.299504,209440000
24/03/1988,0.372768,0.379464,0.357143,0.364955,0.288053,320320000
25/03/1988,0.363839,0.368304,0.357143,0.358259,0.282768,131040000
28/03/1988,0.357143,0.372768,0.352679,0.370536,0.292458,172480000
29/03/1988,0.370536,0.375,0.362723,0.366071,0.288933,213920000
30/03/1988,0.363839,0.368304,0.345982,0.352679,0.278363,371840000
31/03/1988,0.354911,0.361607,0.350446,0.357143,0.281887,217280000
04/04/1988,0.354911,0.361607,0.34375,0.345982,0.273078,181440000
05/04/1988,0.350446,0.352679,0.34375,0.350446,0.276601,147840000
06/04/1988,0.352679,0.372768,0.348214,0.372768,0.294219,190400000
07/04/1988,0.372768,0.378348,0.363839,0.363839,0.287172,163520000
08/04/1988,0.363839,0.372768,0.354911,0.366071,0.288933,202720000
11/04/1988,0.372768,0.375,0.366071,0.370536,0.292458,148960000
12/04/1988,0.372768,0.377232,0.368304,0.372768,0.294219,173600000
13/04/1988,0.372768,0.375,0.366071,0.368304,0.290696,143360000
14/04/1988,0.361607,0.370536,0.348214,0.352679,0.278363,188160000
15/04/1988,0.354911,0.357143,0.34375,0.352679,0.278363,232960000
18/04/1988,0.354911,0.363839,0.350446,0.357143,0.281887,170240000
19/04/1988,0.358259,0.370536,0.358259,0.359375,0.283648,212329600
20/04/1988,0.359375,0.361607,0.350446,0.354911,0.280125,215040000
21/04/1988,0.360491,0.361607,0.348214,0.352679,0.278363,178080000
22/04/1988,0.354911,0.359375,0.352679,0.358259,0.282768,107643200
25/04/1988,0.359375,0.366071,0.357143,0.364955,0.288053,150080000
26/04/1988,0.366071,0.372768,0.363839,0.370536,0.292458,175840000
27/04/1988,0.372768,0.375,0.370536,0.372768,0.294219,126560000
28/04/1988,0.372768,0.375,0.368304,0.36942,0.291577,99164800
29/04/1988,0.368304,0.370536,0.361607,0.366071,0.288933,89992000
02/05/1988,0.363839,0.368304,0.361607,0.366071,0.288933,82196800
03/05/1988,0.366071,0.377232,0.363839,0.372768,0.294219,124320000
04/05/1988,0.373884,0.385045,0.372768,0.375,0.295981,224000000
05/05/1988,0.375,0.377232,0.370536,0.372768,0.294219,70459200
06/05/1988,0.371652,0.372768,0.368304,0.368304,0.290696,107038400
09/05/1988,0.368304,0.368304,0.361607,0.363839,0.287172,76372800
10/05/1988,0.361607,0.366071,0.359375,0.364955,0.288053,95905600
11/05/1988,0.359375,0.363839,0.352679,0.352679,0.278363,174720000
12/05/1988,0.352679,0.359375,0.352679,0.354911,0.280125,82980800
13/05/1988,0.359375,0.361607,0.357143,0.361607,0.28541,71400000
16/05/1988,0.361607,0.36942,0.357143,0.368304,0.291271,74760000
17/05/1988,0.370536,0.375,0.359375,0.361607,0.285975,193760000
18/05/1988,0.361607,0.363839,0.352679,0.354911,0.280679,174720000
19/05/1988,0.352679,0.354911,0.34375,0.348214,0.275383,249760000
20/05/1988,0.350446,0.352679,0.345982,0.345982,0.273618,81737600
23/05/1988,0.34375,0.347098,0.333705,0.339286,0.268322,183680000
24/05/1988,0.339286,0.348214,0.337054,0.347098,0.2745,142240000
25/05/1988,0.348214,0.354911,0.34375,0.34375,0.271853,135520000
26/05/1988,0.34375,0.352679,0.34375,0.351563,0.278032,85780800
27/05/1988,0.350446,0.357143,0.348214,0.354911,0.280679,83955200
31/05/1988,0.357143,0.370536,0.354911,0.370536,0.293036,123200000
01/06/1988,0.370536,0.379464,0.368304,0.379464,0.300097,229600000
02/06/1988,0.375,0.379464,0.370536,0.372768,0.294801,133280000
03/06/1988,0.372768,0.386161,0.372768,0.383929,0.303628,175840000
06/06/1988,0.381696,0.392857,0.381696,0.392857,0.310689,164640000
07/06/1988,0.390625,0.404018,0.388393,0.392857,0.310689,311360000
08/06/1988,0.395089,0.40625,0.392857,0.401786,0.31775,258720000
09/06/1988,0.401786,0.404018,0.386161,0.388393,0.307158,269920000
10/06/1988,0.388393,0.399554,0.383929,0.397321,0.314219,176960000
13/06/1988,0.401786,0.404018,0.395089,0.401786,0.31775,148960000
14/06/1988,0.404018,0.410714,0.401786,0.404018,0.319515,292420800
15/06/1988,0.404018,0.408482,0.401786,0.408482,0.323046,122080000
16/06/1988,0.401786,0.404018,0.395089,0.397321,0.314219,107374400
17/06/1988,0.399554,0.399554,0.395089,0.399554,0.315985,95390400
20/06/1988,0.396205,0.399554,0.392857,0.393973,0.311571,78601600
21/06/1988,0.392857,0.401786,0.391741,0.40067,0.316868,123592000
22/06/1988,0.40625,0.409598,0.401786,0.407366,0.322163,195563200
23/06/1988,0.408482,0.408482,0.401786,0.401786,0.31775,71388800
24/06/1988,0.401786,0.40625,0.397321,0.401786,0.31775,74715200
27/06/1988,0.397321,0.405134,0.397321,0.397321,0.314219,83619200
28/06/1988,0.399554,0.412946,0.397321,0.412946,0.326576,162568000
29/06/1988,0.410714,0.417411,0.408482,0.414063,0.327459,143449600
30/06/1988,0.412946,0.417411,0.410714,0.412946,0.326576,114688000
01/07/1988,0.415179,0.418527,0.412946,0.415179,0.328342,94539200
05/07/1988,0.415179,0.421875,0.41183,0.421875,0.333637,104451200
06/07/1988,0.420759,0.424107,0.41183,0.415179,0.328342,156553600
07/07/1988,0.415179,0.415179,0.404018,0.409598,0.323928,105604800
08/07/1988,0.40625,0.410714,0.401786,0.404018,0.319515,105392000
11/07/1988,0.40625,0.40625,0.40067,0.402902,0.318633,73628800
12/07/1988,0.401786,0.404018,0.397321,0.399554,0.315985,100900800
13/07/1988,0.399554,0.401786,0.395089,0.399554,0.315985,115169600
14/07/1988,0.399554,0.404018,0.397321,0.401786,0.31775,62809600
15/07/1988,0.401786,0.40625,0.399554,0.401786,0.31775,83025600
18/07/1988,0.405134,0.410714,0.404018,0.40625,0.32128,113500800
19/07/1988,0.401786,0.40625,0.391741,0.399554,0.315985,122304000
20/07/1988,0.399554,0.401786,0.392857,0.395089,0.312454,120086400
21/07/1988,0.390625,0.392857,0.381696,0.383929,0.303628,149027200
22/07/1988,0.383929,0.386161,0.379464,0.379464,0.300097,103846400
25/07/1988,0.381696,0.386161,0.377232,0.381696,0.301862,105896000
26/07/1988,0.381696,0.386161,0.377232,0.381696,0.301862,101528000
27/07/1988,0.381696,0.386161,0.379464,0.381696,0.301862,116524800
28/07/1988,0.379464,0.383929,0.377232,0.38058,0.30098,92680000
29/07/1988,0.386161,0.397321,0.383929,0.396205,0.313336,158950400
01/08/1988,0.397321,0.408482,0.395089,0.401786,0.31775,85937600
02/08/1988,0.401786,0.40625,0.397321,0.398438,0.315102,121284800
03/08/1988,0.399554,0.399554,0.392857,0.399554,0.315985,110846400
04/08/1988,0.399554,0.404018,0.397321,0.398438,0.315102,68913600
05/08/1988,0.397321,0.401786,0.395089,0.395089,0.312454,52662400
08/08/1988,0.397321,0.399554,0.392857,0.392857,0.310689,29937600
09/08/1988,0.392857,0.395089,0.383929,0.388393,0.307158,170027200
10/08/1988,0.390625,0.390625,0.372768,0.373884,0.295684,147806400
11/08/1988,0.377232,0.386161,0.375,0.386161,0.305393,106052800
12/08/1988,0.383929,0.383929,0.377232,0.379464,0.300097,77481600
15/08/1988,0.377232,0.377232,0.361607,0.368304,0.29182,166678400
16/08/1988,0.366071,0.386161,0.363839,0.379464,0.300663,122752000
17/08/1988,0.379464,0.381696,0.372768,0.375,0.297126,118944000
18/08/1988,0.375,0.383929,0.372768,0.379464,0.300663,74065600
19/08/1988,0.379464,0.381696,0.361607,0.363839,0.288282,227360000
22/08/1988,0.359375,0.363839,0.352679,0.354911,0.281208,170195200
23/08/1988,0.354911,0.359375,0.350446,0.352679,0.27944,163576000
24/08/1988,0.354911,0.363839,0.352679,0.363839,0.288282,125473600
25/08/1988,0.359375,0.361607,0.350446,0.358259,0.283861,127680000
26/08/1988,0.357143,0.363839,0.357143,0.359375,0.284745,40152000
29/08/1988,0.363839,0.366071,0.361607,0.364955,0.289167,57232000
30/08/1988,0.363839,0.366071,0.357143,0.364955,0.289167,50568000
31/08/1988,0.366071,0.367188,0.352679,0.356027,0.282093,237686400
01/09/1988,0.354911,0.354911,0.34375,0.347098,0.275018,246736000
02/09/1988,0.352679,0.357143,0.348214,0.354911,0.281208,186300800
06/09/1988,0.357143,0.357143,0.345982,0.347098,0.275018,143449600
07/09/1988,0.348214,0.352679,0.337054,0.341518,0.270597,179110400
08/09/1988,0.341518,0.352679,0.337054,0.345982,0.274134,207256000
09/09/1988,0.345982,0.366071,0.337054,0.361607,0.286514,234673600
12/09/1988,0.366071,0.372768,0.358259,0.366071,0.290051,148030400
13/09/1988,0.359375,0.368304,0.357143,0.366071,0.290051,119683200
14/09/1988,0.372768,0.378348,0.370536,0.375,0.297126,238571200
15/09/1988,0.375,0.381696,0.370536,0.371652,0.294473,165760000
16/09/1988,0.370536,0.381696,0.36942,0.377232,0.298894,123760000
19/09/1988,0.375,0.377232,0.368304,0.372768,0.295357,92131200
20/09/1988,0.372768,0.377232,0.36942,0.370536,0.293589,102681600
21/09/1988,0.372768,0.383929,0.370536,0.381696,0.302431,91347200
22/09/1988,0.383929,0.392857,0.381696,0.392857,0.311274,145667200
23/09/1988,0.388393,0.395089,0.388393,0.390625,0.309506,101483200
26/09/1988,0.390625,0.392857,0.379464,0.381696,0.302431,87035200
27/09/1988,0.379464,0.388393,0.379464,0.387277,0.306853,162982400
28/09/1988,0.388393,0.393973,0.386161,0.388393,0.307737,84694400
29/09/1988,0.390625,0.395089,0.388393,0.392857,0.311274,106075200
30/09/1988,0.392857,0.392857,0.386161,0.386161,0.305969,92892800
03/10/1988,0.383929,0.386161,0.375,0.379464,0.300663,90776000
04/10/1988,0.377232,0.381696,0.367188,0.370536,0.293589,51654400
05/10/1988,0.368304,0.372768,0.361607,0.364955,0.289167,123200000
06/10/1988,0.361607,0.364955,0.350446,0.354911,0.281208,167764800
07/10/1988,0.348214,0.354911,0.342634,0.354911,0.281208,457587200
10/10/1988,0.352679,0.354911,0.334821,0.34375,0.272365,332640000
11/10/1988,0.341518,0.352679,0.341518,0.348214,0.275902,194555200
12/10/1988,0.34375,0.348214,0.339286,0.345982,0.274134,132944000
13/10/1988,0.34375,0.354911,0.34375,0.348214,0.275902,164460800
14/10/1988,0.352679,0.352679,0.340402,0.345982,0.274134,157248000
17/10/1988,0.34375,0.348214,0.341518,0.34375,0.272365,93688000
18/10/1988,0.348214,0.352679,0.341518,0.351563,0.278556,142598400
19/10/1988,0.354911,0.363839,0.352679,0.357143,0.282977,277323200
20/10/1988,0.357143,0.371652,0.357143,0.370536,0.293589,173465600
21/10/1988,0.368304,0.372768,0.363839,0.366071,0.290051,123603200
24/10/1988,0.368304,0.368304,0.353795,0.357143,0.282977,135161600
25/10/1988,0.359375,0.359375,0.354911,0.356027,0.282093,85187200
26/10/1988,0.357143,0.357143,0.34375,0.350446,0.277671,188720000
27/10/1988,0.345982,0.350446,0.341518,0.348214,0.275902,143684800
28/10/1988,0.348214,0.352679,0.34375,0.34375,0.272365,84481600
31/10/1988,0.345982,0.345982,0.334821,0.344866,0.273249,242905600
01/11/1988,0.34375,0.345982,0.337054,0.339286,0.268828,143696000
02/11/1988,0.341518,0.341518,0.328125,0.332589,0.263522,208521600
03/11/1988,0.332589,0.334821,0.328125,0.331473,0.262638,242457600
04/11/1988,0.328125,0.339286,0.328125,0.337054,0.26706,153798400
07/11/1988,0.332589,0.337054,0.330357,0.334821,0.26529,170083200
08/11/1988,0.334821,0.345982,0.333705,0.34375,0.272365,154526400
09/11/1988,0.341518,0.351563,0.339286,0.350446,0.277671,201723200
10/11/1988,0.352679,0.354911,0.348214,0.352679,0.27944,99915200
11/11/1988,0.348214,0.353795,0.34375,0.34375,0.272365,108684800
14/11/1988,0.345982,0.348214,0.341518,0.347098,0.275018,85232000
15/11/1988,0.348214,0.350446,0.345982,0.348214,0.275902,80001600
16/11/1988,0.348214,0.350446,0.337054,0.339286,0.268828,147840000
17/11/1988,0.339286,0.34375,0.339286,0.341518,0.270597,79542400
18/11/1988,0.34375,0.34375,0.339286,0.339286,0.268828,57590400
21/11/1988,0.334821,0.337054,0.323661,0.327009,0.259784,221905600
22/11/1988,0.325893,0.329241,0.321429,0.322545,0.256238,148187200
23/11/1988,0.319196,0.330357,0.316964,0.329241,0.261558,187992000
25/11/1988,0.323661,0.328125,0.321429,0.325893,0.258898,48294400
28/11/1988,0.325893,0.328125,0.321429,0.325893,0.258898,139361600
29/11/1988,0.325893,0.328125,0.321429,0.328125,0.260671,92668800
30/11/1988,0.328125,0.339286,0.328125,0.335938,0.266878,167843200
01/12/1988,0.337054,0.348214,0.334821,0.345982,0.274857,212161600
02/12/1988,0.341518,0.356027,0.339286,0.350446,0.278403,333715200
05/12/1988,0.352679,0.357143,0.345982,0.352679,0.280177,154414400
06/12/1988,0.350446,0.354911,0.348214,0.352679,0.280177,104932800
07/12/1988,0.348214,0.352679,0.345982,0.351563,0.279291,98134400
08/12/1988,0.350446,0.350446,0.345982,0.34933,0.277517,59460800
09/12/1988,0.350446,0.352679,0.345982,0.34933,0.277517,44956800
12/12/1988,0.350446,0.352679,0.34375,0.34375,0.273084,117880000
13/12/1988,0.34375,0.345982,0.341518,0.345982,0.274857,122550400
14/12/1988,0.34375,0.357143,0.34375,0.354911,0.281951,193300800
15/12/1988,0.357143,0.361607,0.350446,0.352679,0.280177,112571200
16/12/1988,0.352679,0.361607,0.350446,0.358259,0.28461,183489600
19/12/1988,0.359375,0.366071,0.357143,0.363839,0.289043,234326400
20/12/1988,0.366071,0.370536,0.362723,0.366071,0.290816,274187200
21/12/1988,0.366071,0.375,0.366071,0.372768,0.296137,241964800
22/12/1988,0.372768,0.375,0.363839,0.366071,0.290816,106030400
23/12/1988,0.366071,0.36942,0.366071,0.367188,0.291704,40958400
27/12/1988,0.366071,0.370536,0.361607,0.361607,0.28727,59987200
28/12/1988,0.361607,0.363839,0.354911,0.359375,0.285497,51542400
29/12/1988,0.359375,0.363839,0.359375,0.361607,0.28727,117812800
30/12/1988,0.361607,0.368304,0.359375,0.359375,0.285497,81692800
03/01/1989,0.359375,0.361607,0.357143,0.360491,0.286383,100016000
04/01/1989,0.363839,0.376116,0.361607,0.375,0.29791,239948800
05/01/1989,0.375,0.386161,0.368304,0.377232,0.299683,307328000
06/01/1989,0.377232,0.388393,0.377232,0.38058,0.302343,198665600
09/01/1989,0.383929,0.385045,0.377232,0.383929,0.305003,79307200
10/01/1989,0.379464,0.382813,0.370536,0.38058,0.302343,103320000
11/01/1989,0.377232,0.379464,0.368304,0.376116,0.298796,156128000
12/01/1989,0.377232,0.383929,0.375,0.381696,0.303229,150315200
13/01/1989,0.381696,0.388393,0.378348,0.386161,0.306776,193905600
16/01/1989,0.386161,0.392857,0.383929,0.390625,0.310323,168593600
17/01/1989,0.386161,0.388393,0.357143,0.360491,0.286383,756604800
18/01/1989,0.363839,0.367188,0.352679,0.354911,0.281951,487928000
19/01/1989,0.361607,0.366071,0.357143,0.361607,0.28727,255987200
20/01/1989,0.361607,0.370536,0.359375,0.366071,0.290816,173734400
23/01/1989,0.363839,0.368304,0.363839,0.366071,0.290816,180532800
24/01/1989,0.366071,0.372768,0.363839,0.371652,0.29525,223294400
25/01/1989,0.372768,0.375,0.366071,0.370536,0.294363,110936000
26/01/1989,0.363839,0.376116,0.362723,0.372768,0.296137,285264000
27/01/1989,0.341518,0.350446,0.323661,0.335938,0.266878,2127171200
30/01/1989,0.335938,0.339286,0.332589,0.333705,0.265104,586499200
31/01/1989,0.332589,0.337054,0.328125,0.337054,0.267764,460353600
01/02/1989,0.337054,0.353795,0.333705,0.350446,0.278403,487558400
02/02/1989,0.352679,0.359375,0.350446,0.354911,0.281951,473491200
03/02/1989,0.357143,0.359375,0.348214,0.350446,0.278403,178908800
06/02/1989,0.352679,0.352679,0.341518,0.34375,0.273084,116737600
07/02/1989,0.341518,0.350446,0.341518,0.348214,0.27663,165155200
08/02/1989,0.348214,0.352679,0.339286,0.341518,0.271311,157012800
09/02/1989,0.341518,0.348214,0.339286,0.341518,0.271311,160809600
10/02/1989,0.341518,0.341518,0.330357,0.332589,0.264217,348342400
13/02/1989,0.328125,0.332589,0.328125,0.330357,0.262444,235188800
14/02/1989,0.329241,0.330357,0.314732,0.319196,0.253578,891576000
15/02/1989,0.319196,0.323661,0.316964,0.323661,0.257125,330624000
16/02/1989,0.323661,0.332589,0.321429,0.324777,0.258011,255696000
17/02/1989,0.323661,0.330357,0.323661,0.328125,0.26139,116849600
21/02/1989,0.329241,0.337054,0.328125,0.334821,0.266724,190556800
22/02/1989,0.332589,0.334821,0.325893,0.328125,0.26139,238324800
23/02/1989,0.325893,0.330357,0.323661,0.328125,0.26139,95368000
24/02/1989,0.330357,0.330357,0.321429,0.321429,0.256055,152129600
27/02/1989,0.321429,0.325893,0.319196,0.325893,0.259612,115920000
28/02/1989,0.325893,0.328125,0.321429,0.323661,0.257834,176019200
01/03/1989,0.323661,0.325893,0.316964,0.321429,0.256055,170128000
02/03/1989,0.319196,0.323661,0.310268,0.3125,0.248943,376331200
03/03/1989,0.314732,0.314732,0.303571,0.310268,0.247165,387777600
06/03/1989,0.3125,0.320313,0.308036,0.316964,0.252499,168515200
07/03/1989,0.316964,0.321429,0.3125,0.319196,0.254277,260691200
08/03/1989,0.31808,0.323661,0.314732,0.314732,0.250721,216294400
09/03/1989,0.314732,0.319196,0.308036,0.308036,0.245387,133436800
10/03/1989,0.308036,0.3125,0.305804,0.3125,0.248943,102715200
13/03/1989,0.3125,0.316964,0.310268,0.3125,0.248943,131107200
14/03/1989,0.3125,0.316964,0.311384,0.314732,0.250721,161940800
15/03/1989,0.314732,0.316964,0.310268,0.3125,0.248943,90059200
16/03/1989,0.3125,0.316964,0.308036,0.314732,0.250721,192236800
17/03/1989,0.308036,0.319196,0.303571,0.311384,0.248053,237126400
20/03/1989,0.3125,0.314732,0.308036,0.311384,0.248053,181451200
21/03/1989,0.316964,0.316964,0.310268,0.311384,0.248053,128195200
22/03/1989,0.305804,0.310268,0.301339,0.302455,0.240941,144849600
23/03/1989,0.303571,0.308036,0.301339,0.30692,0.244497,118910400
27/03/1989,0.305804,0.308036,0.299107,0.301339,0.240052,151659200
28/03/1989,0.303571,0.308036,0.303571,0.303571,0.24183,141254400
29/03/1989,0.303571,0.308036,0.303571,0.305804,0.243608,74401600
30/03/1989,0.305804,0.3125,0.303571,0.310268,0.247165,105246400
31/03/1989,0.3125,0.319196,0.310268,0.31808,0.253388,185348800
03/04/1989,0.316964,0.323661,0.310268,0.3125,0.248943,166286400
04/04/1989,0.308036,0.311384,0.302455,0.308036,0.245387,115729600
05/04/1989,0.308036,0.314732,0.305804,0.3125,0.248943,120254400
06/04/1989,0.310268,0.322545,0.308036,0.321429,0.256055,156374400
07/04/1989,0.321429,0.334821,0.321429,0.333705,0.265835,354984000
10/04/1989,0.332589,0.339286,0.328125,0.330357,0.263168,135374400
11/04/1989,0.334821,0.339286,0.330357,0.337054,0.268503,146540800
12/04/1989,0.341518,0.350446,0.33817,0.34375,0.273837,387912000
13/04/1989,0.345982,0.352679,0.341518,0.34375,0.273837,181272000
14/04/1989,0.348214,0.350446,0.341518,0.345982,0.275615,123356800
17/04/1989,0.34375,0.350446,0.339286,0.350446,0.279171,140145600
18/04/1989,0.352679,0.361607,0.350446,0.358259,0.285395,560985600
19/04/1989,0.357143,0.371652,0.354911,0.364955,0.290729,425880000
20/04/1989,0.363839,0.370536,0.359375,0.363839,0.28984,179816000
21/04/1989,0.361607,0.364955,0.354911,0.358259,0.285395,115169600
24/04/1989,0.357143,0.359375,0.352679,0.358259,0.285395,110790400
25/04/1989,0.357143,0.361607,0.354911,0.357143,0.284506,116177600
26/04/1989,0.357143,0.359375,0.34933,0.354911,0.282728,186132800
27/04/1989,0.352679,0.357143,0.348214,0.351563,0.280061,139384000
28/04/1989,0.350446,0.352679,0.34375,0.348214,0.277393,103857600
01/05/1989,0.34375,0.350446,0.34375,0.348214,0.277393,80662400
02/05/1989,0.348214,0.359375,0.348214,0.356027,0.283617,215745600
03/05/1989,0.354911,0.363839,0.354911,0.359375,0.286284,220539200
04/05/1989,0.359375,0.368304,0.357143,0.366071,0.291618,188910400
05/05/1989,0.379464,0.381696,0.370536,0.370536,0.295175,460756800
08/05/1989,0.370536,0.377232,0.370536,0.377232,0.300509,205923200
09/05/1989,0.375,0.383929,0.375,0.379464,0.302287,346774400
10/05/1989,0.383929,0.388393,0.379464,0.386161,0.307622,234438400
11/05/1989,0.386161,0.395089,0.383929,0.391741,0.312067,300944000
12/05/1989,0.397321,0.401786,0.392857,0.401786,0.320069,467140800
15/05/1989,0.399554,0.412946,0.399554,0.410714,0.327181,317900800
16/05/1989,0.410714,0.412946,0.401786,0.405134,0.322736,228670400
17/05/1989,0.404018,0.40625,0.401786,0.404018,0.321847,248460800
18/05/1989,0.404018,0.40625,0.399554,0.399554,0.318291,211254400
19/05/1989,0.399554,0.412946,0.399554,0.408482,0.325403,330769600
22/05/1989,0.408482,0.412946,0.404018,0.410714,0.327898,190400000
23/05/1989,0.410714,0.410714,0.404018,0.40625,0.324335,134467200
24/05/1989,0.404018,0.426339,0.404018,0.426339,0.340373,297606400
25/05/1989,0.421875,0.4375,0.421875,0.430804,0.343937,232366400
26/05/1989,0.430804,0.4375,0.428571,0.433036,0.345719,112515200
30/05/1989,0.430804,0.4375,0.422991,0.424107,0.338591,111921600
31/05/1989,0.424107,0.429688,0.419643,0.426339,0.340373,115214400
01/06/1989,0.426339,0.439732,0.424107,0.435268,0.347501,179502400
02/06/1989,0.433036,0.441964,0.433036,0.4375,0.349283,124476800
05/06/1989,0.435268,0.4375,0.415179,0.419643,0.335027,124118400
06/06/1989,0.417411,0.419643,0.412946,0.417411,0.333245,145006400
07/06/1989,0.417411,0.433036,0.417411,0.430804,0.343937,175672000
08/06/1989,0.433036,0.4375,0.421875,0.425223,0.339482,178012800
09/06/1989,0.421875,0.426339,0.415179,0.419643,0.335027,94416000
12/06/1989,0.417411,0.426339,0.412946,0.424107,0.338591,80864000
13/06/1989,0.424107,0.435268,0.419643,0.433036,0.345719,230977600
14/06/1989,0.4375,0.448661,0.430804,0.44308,0.353738,251305600
15/06/1989,0.441964,0.444196,0.424107,0.424107,0.338591,161403200
16/06/1989,0.399554,0.40625,0.388393,0.397321,0.317206,542001600
19/06/1989,0.397321,0.399554,0.388393,0.392857,0.313642,183120000
20/06/1989,0.392857,0.392857,0.377232,0.383929,0.306514,134534400
21/06/1989,0.383929,0.388393,0.377232,0.379464,0.30295,129864000
